100007.jpg, 0.7659406350995136, 0.4142978348585825, 0.7678836276967118
100039.jpg, 0.5934806121722009, 0.0, 0.6022111255756115
100075.jpg, 0.6388300593908071, 0.08735694717003128, 0.6514983711245393
100080.jpg, 0.6525994002629517, 0.41214758971768317, 0.6627029617683823
100098.jpg, 0.611861322141696, 0.32748492561576675, 0.6189856283314227
100099.jpg, 0.7106689723512153, 0.2777313618435114, 0.718194830344363
10081.jpg, 0.6898400917092505, 0.4355412205879496, 0.6929747864327304
101027.jpg, 0.6124312666368741, 0.22190270788401628, 0.6179105057609731
101084.jpg, 0.69267686090116, 0.0, 0.7097622424725228
101085.jpg, 0.6448274298741589, 0.16420878103121095, 0.655436169454861
101087.jpg, 0.7336999112700048, 0.4319272543571609, 0.7345548280127719
102061.jpg, 0.7350340995200808, 0.4150102654775552, 0.735966735966736
102062.jpg, 0.5121728486214467, 0.0691187233243308, 0.5194396409349681
103006.jpg, 0.6289337504290775, 0.07132078160115543, 0.638545087143218
103029.jpg, 0.763738576822689, 0.24710979851166767, 0.767365496337459
103041.jpg, 0.7305522632625436, 0.20275775415962333, 0.7357335768550722
103070.jpg, 0.7284926911095135, 0.18904022642340398, 0.7313165070174416
103078.jpg, 0.7122622262809178, 0.2111126223275756, 0.7162129778952209
104010.jpg, 0.663130420139766, 0.0, 0.6681692476084999
104022.jpg, 0.7053969857708176, 0.08714969462633014, 0.7117181883537024
104055.jpg, 0.7564717845091676, 0.21047791141249086, 0.7602670967156948
105019.jpg, 0.7306040763984689, 0.0, 0.7430392290205374
105025.jpg, 0.6201773304577043, 0.10077654937468021, 0.6311746685578461
105027.jpg, 0.7199694302498041, 0.0012564685461881723, 0.7314201332892921
105053.jpg, 0.7279486531822981, 0.22442859826037395, 0.7368475592774658
106005.jpg, 0.8093600430049028, 0.5476648467302673, 0.8101890531797074
106020.jpg, 0.62258664127823, 0.3357102609439058, 0.6260192615332802
106024.jpg, 0.7180912040725125, 0.46542444673285793, 0.7257725014734361
106025.jpg, 0.8505126262135608, 0.626977804547898, 0.8553830609905376
106047.jpg, 0.7306429362504129, 0.3218891069358359, 0.732987480651032
107014.jpg, 0.6485838822287421, 0.0, 0.659788472872585
107045.jpg, 0.5621595715053659, 0.03727955129824289, 0.5699056353261961
107072.jpg, 0.6832209635947953, 0.0, 0.6900732508209144
108004.jpg, 0.6724956444582613, 0.0, 0.6754101333540586
108005.jpg, 0.6416409220147538, 0.13111314045893485, 0.6464984035077493
108036.jpg, 0.6195685261105822, 0.15314667651116248, 0.6254493170381021
108041.jpg, 0.6767313683201533, 0.23323683136767248, 0.6768997610119105
108069.jpg, 0.6777158179027338, 0.13327633888381551, 0.6811354848738026
